Id,Amendment_Type__c,SBQQ__AmendmentOwner__c,SBQQ__AmendmentStartDate__c,Auto_Close_Cancellation__c,Renewal_Mode__c,SpecialTerms
800Do000000xI0hIAE,#N/A,#N/A,#N/A,false,Manual,BB Cancel
800Do000000xI0qIAE,#N/A,#N/A,#N/A,false,Manual,BB Cancel
800Do000000xI13IAE,#N/A,#N/A,#N/A,false,Manual,BB Cancel
800Do000000xI1HIAU,#N/A,#N/A,#N/A,false,Manual,BB Cancel
800Do000000xI1IIAU,#N/A,#N/A,#N/A,false,Manual,BB Cancel
800Do000000xI1cIAE,#N/A,#N/A,#N/A,false,Manual,BB Cancel
800Do000000xI1jIAE,#N/A,#N/A,#N/A,false,Manual,BB Cancel
800Do000000xI1mIAE,#N/A,#N/A,#N/A,false,Manual,BB Cancel
800Do000000xI1wIAE,#N/A,#N/A,#N/A,false,Manual,BB Cancel
800Do000000xI21IAE,#N/A,#N/A,#N/A,false,Manual,BB Cancel
800Do000000xI26IAE,#N/A,#N/A,#N/A,false,Manual,BB Cancel
800Do000000xI28IAE,#N/A,#N/A,#N/A,false,Manual,BB Cancel
800Do000000xI29IAE,#N/A,#N/A,#N/A,false,Manual,BB Cancel
800Do000000xI2FIAU,#N/A,#N/A,#N/A,false,Manual,BB Cancel
800Do000000xI2OIAU,#N/A,#N/A,#N/A,false,Manual,BB Cancel
800Do000000xI2PIAU,#N/A,#N/A,#N/A,false,Manual,BB Cancel
800Do000000xI2WIAU,#N/A,#N/A,#N/A,false,Manual,BB Cancel
800Do000000xI2bIAE,#N/A,#N/A,#N/A,false,Manual,BB Cancel
800Do000000xI2fIAE,#N/A,#N/A,#N/A,false,Manual,BB Cancel
800Do000000xO4iIAE,#N/A,#N/A,#N/A,false,Manual,BB Cancel
800Do000000xZPRIA2,#N/A,#N/A,#N/A,false,Manual,BB Cancel
800Do000000xaASIAY,#N/A,#N/A,#N/A,false,Manual,BB Cancel
