Id,StartDate,EndDate,Amendment_Type__c,SBQQ__AmendmentOwner__c,Status,SBQQ__AmendmentStartDate__c,Auto_Close_Cancellation__c,Renewal_Mode__c,Account.Customer_Id__c,Count_of_Blue_Book_Subs__c
800Do000000xBemIAE,2022-11-01,2024-10-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8569854,10
800Do000000xBesIAE,2022-11-01,2024-10-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,D00145077,12
800Do000000xBf0IAE,2021-05-01,2023-04-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8577061,6
800Do000000xBfAIAU,2022-03-01,2023-02-28,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8600310,2
800Do000000xBhQIAU,2021-04-01,2023-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7792113,8
800Do000000xBhgIAE,2021-10-01,2023-09-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7812332,10
800Do000000xBhpIAE,2021-07-01,2023-06-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7816425,12
800Do000000xBhsIAE,2021-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7826452,14
800Do000000xBi4IAE,2021-03-01,2023-02-28,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7838678,14
800Do000000xBi9IAE,2021-07-01,2023-06-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7842371,12
800Do000000xBiBIAU,2021-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7843199,28
800Do000000xBiQIAU,2022-03-01,2024-02-29,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7872369,6
800Do000000xBiSIAU,2021-03-01,2023-02-28,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7872810,6
800Do000000xBiWIAU,2021-09-01,2023-08-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7880744,6
800Do000000xBicIAE,2021-03-01,2023-02-28,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7883918,6
800Do000000xBieIAE,2021-07-01,2023-06-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7888003,8
800Do000000xBj7IAE,2021-03-01,2023-02-28,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7916714,8
800Do000000xBj8IAE,2021-08-01,2023-07-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7916837,6
800Do000000xBjEIAU,2021-07-01,2023-06-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,792906,8
800Do000000xBjUIAU,2021-10-01,2023-09-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7965618,6
800Do000000xBjWIAU,2022-09-01,2024-08-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7965834,6
800Do000000xBnmIAE,2022-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,D00145548,3
800Do000000xBnnIAE,2022-02-01,2024-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8603375,6
800Do000000xBnuIAE,2022-12-01,2024-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,D00145648,8
800Do000000xBnxIAE,2022-11-01,2024-10-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,D00141391,24
800Do000000xBo4IAE,2021-03-01,2023-02-28,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8612251,6
800Do000000xBoCIAU,2021-02-01,2023-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8615514,8
800Do000000xBoEIAU,2021-07-01,2023-06-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8616047,10
800Do000000xBoNIAU,2021-02-01,2023-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8617825,8
800Do000000xBoOIAU,2022-06-01,2024-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8617851,8
800Do000000xBoRIAU,2021-02-01,2023-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8618359,6
800Do000000xBocIAE,2021-11-01,2023-10-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8619326,8
800Do000000xBodIAE,2021-03-01,2023-02-28,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8619506,6
800Do000000xBofIAE,2021-03-01,2023-02-28,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8620939,6
800Do000000xBoiIAE,2021-09-01,2023-08-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8620999,6
800Do000000xBp9IAE,2021-04-01,2023-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8627692,6
800Do000000xBpBIAU,2022-06-01,2023-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8628216,4
800Do000000xBpFIAU,2021-05-01,2023-04-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8628685,8
800Do000000xBpJIAU,2021-04-01,2023-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8629427,10
800Do000000xBpQIAU,2021-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8632829,8
800Do000000xBpRIAU,2021-05-01,2023-04-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8633180,6
800Do000000xBpdIAE,2021-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8636779,8
800Do000000xBpiIAE,2021-09-01,2023-08-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8637325,6
800Do000000xBplIAE,2021-09-01,2023-08-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8638089,6
800Do000000xBpmIAE,2021-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8638364,8
800Do000000xBpqIAE,2021-07-01,2023-06-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8640491,6
800Do000000xBprIAE,2021-08-01,2023-07-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8640633,8
800Do000000xBq0IAE,2021-06-01,2023-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8652724,10
800Do000000xBq1IAE,2021-06-01,2023-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8652725,10
800Do000000xBq2IAE,2022-03-01,2024-02-29,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8654444,6
800Do000000xBq7IAE,2021-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8658627,6
800Do000000xBqDIAU,2021-06-01,2023-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8667241,6
800Do000000xBqEIAU,2022-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8669743,6
800Do000000xBqFIAU,2021-06-01,2023-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8670843,10
800Do000000xBrvIAE,2021-07-01,2023-06-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7983131,6
800Do000000xBryIAE,2021-10-01,2023-09-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7985666,8
800Do000000xBseIAE,2022-12-01,2024-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8049668,4
800Do000000xBsyIAE,2021-08-01,2023-07-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8094001,12
800Do000000xBszIAE,2021-07-01,2023-06-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8094036,10
800Do000000xBtGIAU,2021-11-01,2023-10-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8190296,22
800Do000000xBtmIAE,2021-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8286739,10
800Do000000xBtpIAE,2021-04-01,2023-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8288196,4
800Do000000xBtvIAE,2022-04-01,2024-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8294553,8
800Do000000xBuDIAU,2021-03-01,2023-02-28,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8300394,6
800Do000000xBuHIAU,2021-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8305734,6
800Do000000xBuJIAU,2021-09-01,2023-08-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8306277,16
800Do000000xBuMIAU,2022-03-01,2023-02-28,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8311016,2
800Do000000xBuTIAU,2021-05-01,2023-04-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8316569,8
800Do000000xByLIAU,2021-08-01,2023-07-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8691704,6
800Do000000xByzIAE,2021-07-01,2023-06-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8694557,10
800Do000000xBz7IAE,2021-09-01,2023-08-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8704809,8
800Do000000xBz8IAE,2021-08-01,2023-07-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8704839,12
800Do000000xBzLIAU,2021-09-01,2023-08-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8722437,8
800Do000000xBzNIAU,2021-08-01,2023-07-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8723675,10
800Do000000xBzPIAU,2021-08-01,2023-07-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8725076,8
800Do000000xBzSIAU,2021-09-01,2023-08-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8727986,10
800Do000000xBzTIAU,2023-02-01,2025-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,D00147237,6
800Do000000xBzYIAU,2021-09-01,2023-08-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8735913,6
800Do000000xBzdIAE,2021-09-01,2023-08-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8738741,6
800Do000000xBzeIAE,2021-09-01,2023-08-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8738804,6
800Do000000xBzpIAE,2022-03-01,2024-02-29,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8750241,8
800Do000000xC00IAE,2021-10-01,2023-09-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8760568,8
800Do000000xC07IAE,2021-10-01,2023-09-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8767602,10
800Do000000xC0EIAU,2021-11-01,2023-10-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8772198,8
800Do000000xC0GIAU,2021-11-01,2023-10-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8772838,8
800Do000000xC0PIAU,2021-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8776128,8
800Do000000xC0dIAE,2021-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8784120,8
800Do000000xC0jIAE,2022-03-01,2024-02-29,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8792834,6
800Do000000xC0rIAE,2021-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8822230,8
800Do000000xC14IAE,2021-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8834383,10
800Do000000xC1CIAU,2021-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8838926,6
800Do000000xC1NIAU,2021-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8845693,6
800Do000000xC1TIAU,2022-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8849602,8
800Do000000xC1ZIAU,2022-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8852251,8
800Do000000xC1aIAE,2022-03-01,2023-02-28,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8852757,3
800Do000000xC1bIAE,2022-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8854072,8
800Do000000xC1cIAE,2022-03-01,2024-02-29,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8854746,8
800Do000000xC1eIAE,2022-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8855608,8
800Do000000xC34IAE,2021-10-01,2023-09-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8328873,8
800Do000000xC3EIAU,2021-05-01,2023-04-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8347070,6
800Do000000xC3NIAU,2021-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8362750,10
800Do000000xC4KIAU,2021-04-01,2023-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,845611,10
800Do000000xC4UIAU,2021-03-01,2023-02-28,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8481327,6
800Do000000xC4fIAE,2021-02-01,2023-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8509465,4
800Do000000xC4lIAE,2022-02-01,2023-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8518066,3
800Do000000xC4pIAE,2022-02-01,2024-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8521928,10
800Do000000xC53IAE,2021-03-01,2023-02-28,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8535631,6
800Do000000xC54IAE,2021-03-01,2023-02-28,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8537596,6
800Do000000xC5GIAU,2022-05-01,2024-04-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8546795,10
800Do000000xC5HIAU,2021-08-01,2023-07-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8547084,6
800Do000000xC5IIAU,2021-07-01,2023-06-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8547433,6
800Do000000xC5OIAU,2022-03-01,2023-02-28,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8549673,2
800Do000000xC5iIAE,2022-02-01,2024-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8566187,6
800Do000000xC9cIAE,2022-02-01,2024-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8858713,10
800Do000000xC9eIAE,2022-02-01,2024-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8859031,8
800Do000000xC9hIAE,2022-02-01,2024-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8859104,6
800Do000000xC9iIAE,2022-03-01,2024-02-29,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8859614,6
800Do000000xC9lIAE,2022-03-01,2024-02-29,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8861810,6
800Do000000xC9sIAE,2022-02-01,2024-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8863778,8
800Do000000xC9yIAE,2021-07-01,2023-06-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8866282,6
800Do000000xCA5IAM,2022-03-01,2024-02-29,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8871868,8
800Do000000xCA9IAM,2022-03-01,2024-02-29,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8873746,14
800Do000000xCABIA2,2022-03-01,2023-02-28,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8874365,3
800Do000000xCALIA2,2022-04-01,2024-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8879919,8
800Do000000xCAaIAM,2022-04-01,2024-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8887286,8
800Do000000xCAcIAM,2022-05-01,2023-04-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8888842,4
800Do000000xCAfIAM,2022-06-01,2023-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8891436,8
800Do000000xCAnIAM,2022-05-01,2024-04-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8893890,10
800Do000000xCAoIAM,2022-05-01,2023-04-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8894013,2
800Do000000xCAsIAM,2022-06-01,2024-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8906744,10
800Do000000xCAxIAM,2022-05-01,2023-04-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8921406,3
800Do000000xCAyIAM,2022-05-01,2024-04-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8921408,8
800Do000000xCB0IAM,2022-06-01,2024-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8922623,6
800Do000000xCBBIA2,2022-06-01,2024-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8929682,6
800Do000000xCBDIA2,2022-06-01,2024-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8933952,6
800Do000000xCBFIA2,2022-06-01,2023-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8933985,3
800Do000000xCBIIA2,2022-06-01,2024-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8937665,4
800Do000000xCBLIA2,2022-07-01,2023-06-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8937694,3
800Do000000xCBMIA2,2022-06-01,2024-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8937703,8
800Do000000xCBeIAM,2022-07-01,2023-06-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8942884,2
800Do000000xCBoIAM,2022-07-01,2023-06-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8944917,4
800Do000000xCC2IAM,2022-07-01,2024-06-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8948230,6
800Do000000xCCCIA2,2022-08-01,2023-07-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8951071,3
800Do000000xCEmIAM,2022-02-01,2023-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8569849,2
800Do000000xCF4IAM,2021-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,858204,6
800Do000000xCFQIA2,2022-12-01,2024-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,D00145750,10
800Do000000xCFWIA2,2023-01-01,2024-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8604369,6
800Do000000xCFfIAM,2022-04-01,2024-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8609165,8
800Do000000xCFnIAM,2021-04-01,2023-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8612135,10
800Do000000xCFzIAM,2021-02-01,2023-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8616217,6
800Do000000xCG5IAM,2022-04-01,2024-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8618019,8
800Do000000xCGAIA2,2021-02-01,2023-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8618696,8
800Do000000xCGQIA2,2021-04-01,2023-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8623749,6
800Do000000xCGVIA2,2022-02-01,2023-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,D00141442,3
800Do000000xCGeIAM,2021-06-01,2023-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8625966,6
800Do000000xCGqIAM,2021-04-01,2023-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8629346,8
800Do000000xCGrIAM,2021-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8629389,22
800Do000000xCH7IAM,2021-05-01,2023-04-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8633162,6
800Do000000xCPXIA2,2021-07-01,2023-06-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8638101,6
800Do000000xCPkIAM,2021-06-01,2023-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8642094,4
800Do000000xCPzIAM,2021-06-01,2023-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8662888,4
800Do000000xCQ3IAM,2021-06-01,2023-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8669664,10
800Do000000xCQ4IAM,2021-09-01,2023-08-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8670844,8
800Do000000xCQ5IAM,2022-02-01,2024-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8671626,8
800Do000000xCQKIA2,2021-07-01,2023-06-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8682882,6
800Do000000xCQTIA2,2021-07-01,2023-06-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8693428,6
800Do000000xCQgIAM,2022-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8703620,12
800Do000000xCQhIAM,2021-07-01,2023-06-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8703865,6
800Do000000xCQqIAM,2021-09-01,2023-08-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8709588,6
800Do000000xCQrIAM,2022-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8711442,6
800Do000000xCQvIAM,2021-08-01,2023-07-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8713999,6
800Do000000xCRGIA2,2021-09-01,2023-08-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8730404,8
800Do000000xCRPIA2,2022-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8737725,8
800Do000000xCRfIAM,2021-10-01,2023-09-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8754916,14
800Do000000xCRxIAM,2021-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8768055,6
800Do000000xCRzIAM,2022-02-01,2023-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8769404,3
800Do000000xCS3IAM,2021-11-01,2023-10-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8777433,4
800Do000000xCS5IAM,2021-11-01,2023-10-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8781969,6
800Do000000xCS6IAM,2021-11-01,2023-10-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8782186,6
800Do000000xCSBIA2,2021-11-01,2023-10-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8784668,10
800Do000000xCYHIA2,2022-12-01,2024-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,957697,4
800Do000000xCaoIAE,2022-03-01,2023-02-28,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8825529,2
800Do000000xCapIAE,2021-11-01,2023-10-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8828528,8
800Do000000xCaqIAE,2021-11-01,2023-10-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8832464,6
800Do000000xCarIAE,2021-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8832466,6
800Do000000xCavIAE,2022-05-01,2024-04-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8834368,8
800Do000000xCayIAE,2021-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8837555,6
800Do000000xCb3IAE,2021-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8839164,16
800Do000000xCb7IAE,2021-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8844161,6
800Do000000xCbFIAU,2022-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8850969,8
800Do000000xCbNIAU,2022-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8855958,4
800Do000000xCbYIAU,2022-02-01,2024-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8861433,8
800Do000000xCbbIAE,2022-02-01,2023-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8863368,3
800Do000000xCbqIAE,2022-03-01,2024-02-29,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8870610,6
800Do000000xCbvIAE,2022-03-01,2024-02-29,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8872066,6
800Do000000xCbwIAE,2022-03-01,2024-02-29,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8872495,6
800Do000000xCc4IAE,2022-04-01,2023-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8876637,2
800Do000000xCc5IAE,2023-01-01,2024-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,D00146329,12
800Do000000xCc8IAE,2022-04-01,2024-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8877477,6
800Do000000xCcIIAU,2022-04-01,2024-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8884633,6
800Do000000xCcPIAU,2022-04-01,2024-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8887761,12
