Id,BB_Stats__c,Account_Number__c,BB_Last_Sync_Date__c,NS_Invoice_Due_Date__c,BB_Account__c,BB_Account_Sequence__c,Revenue_Account_ID__c,NS_Invoice_Amt_Due__c
0013i0000070VCdAAM,518046,,,,518046,518046-0,,0
0013i0000070VClAAM,134292,,,,134292,134292-0,,0
0013i0000070VCpAAM,625138,,,,625138,625138-0,,0
0013i0000070VD3AAM,4257919,,,,4257919,4257919-0,,0
0013i0000070VJWAA2,240961,,,,240961,240961-0,,0
0013i0000070VJsAAM,3245928,,,,3245928,3245928-0,,0
0013i0000070VJuAAM,729616,,,,729616,729616-0,,0
0013i0000070VLfAAM,7143775,,,,7143775,7143775-0,,0
0013i0000070VLxAAM,4363837,,,,4363837,4363837-0,,0
0013i0000070VMCAA2,573875,,,,573875,573875-0,,0
0013i0000070VRuAAM,36426,,,,36426,36426-0,,0
0013i0000070VRyAAM,5638521,,,,5638521,5638521-0,,0
0013i0000070VSeAAM,5137599,,,,5137599,5137599-0,,0
0013i0000070VShAAM,7371663,,,,7371663,7371663-0,,0
0013i0000070VSjAAM,4443107,,,,4443107,4443107-0,,0
0013i0000070VT7AAM,2623259,,,,2623259,2623259-0,,0
0013i0000070VTqAAM,6667122,,,,6667122,6667122-0,,0
0013i0000070VTtAAM,4815270,,,,4815270,4815270-0,,0
0013i0000070VUBAA2,65218,,,,65218,65218-0,,0
0013i0000070VUHAA2,746758,,,,746758,746758-0,,0
0013i0000070VUJAA2,8569322,,,,8569322,8569322-0,,0
0013i0000070VUPAA2,291262,,,,291262,291262-0,,0
0013i0000070VURAA2,743572,,,,743572,743572-0,,0
0013i0000070VXiAAM,5493995,,,,5493995,5493995-0,,0
0013i0000070VYBAA2,4181052,,,,4181052,4181052-0,,0
0013i0000070VYGAA2,6226518,,,,6226518,6226518-0,D01108810,0
0013i0000070VYMAA2,995254,,,,995254,995254-0,,0
0013i0000070VYTAA2,459878,,,,459878,459878-0,,0
0013i0000070VYfAAM,222642,,,,222642,222642-0,,0
0013i0000070VZ1AAM,6668672,,,,6668672,6668672-0,,0
0013i0000070VZ3AAM,791828,,,,791828,791828-0,,0
0013i0000070VZKAA2,2982691,,,,2982691,2982691-0,,0
0013i0000070VZNAA2,683733,,,,683733,683733-0,,0
0013i0000070VZcAAM,6721490,,,,6721490,6721490-0,,0
0013i0000070VZiAAM,7684487,,,,7684487,7684487-0,,0
0013i0000070VZsAAM,519822,,,,519822,519822-0,,0
0013i0000070VaGAAU,7965429,,,,7965429,7965429-0,,0
0013i0000070VapAAE,4331456,,,,4331456,4331456-0,,0
0013i0000070VaqAAE,7486498,,,,7486498,7486498-0,,0
0013i0000070Ve1AAE,505091,,,,505091,505091-0,,0
0013i0000070Ve2AAE,4675807,,,,4675807,4675807-0,,0
0013i0000070VeBAAU,2329431,,,,2329431,2329431-0,,0
0013i0000070VeDAAU,406184,,,,406184,406184-0,,0
0013i0000070VeJAAU,286855,,,,286855,286855-0,,0
0013i0000070VeYAAU,6765827,,,,6765827,6765827-0,,0
0013i0000070VejAAE,6685414,,,,6685414,6685414-0,,0
0013i0000070VelAAE,518810,,,,518810,518810-0,,0
0013i0000070VevAAE,16357,,,,16357,16357-0,,0
0013i0000070Vf2AAE,519929,,,,519929,519929-0,,0
0013i0000070Vf4AAE,511748,,,,511748,511748-0,,0
0013i0000070Vf8AAE,4611247,,,,4611247,4611247-0,,0
0013i0000070VfJAAU,6894480,,,,6894480,6894480-0,,0
0013i0000070VfKAAU,8539992,,,,8539992,8539992-0,D00135748,0
0013i0000070VfLAAU,5251065,,,,5251065,5251065-0,,0
0013i0000070VfVAAU,1280398,,,,1280398,1280398-0,,0
0013i0000070VfbAAE,386560,,,,386560,386560-0,,0
0013i0000070VffAAE,519800,,,,519800,519800-0,,0
0013i0000070VfmAAE,808203,,,,808203,808203-0,,0
0013i0000070VfrAAE,6181278,,,,6181278,6181278-0,,0
0013i0000070Vg4AAE,7896793,,,,7896793,7896793-0,,0
0013i0000070Vg7AAE,5291110,,,,5291110,5291110-0,,0
0013i0000070VgHAAU,4694797,,,2022-12-31,4694797,4694797-0,D00141293,32099.87
0013i0000070VgXAAU,8041509,,,,8041509,8041509-0,,0
0013i0000070VgxAAE,331619,,,,331619,331619-0,,0
0013i0000070VgzAAE,281327,,,,281327,281327-0,,0
0013i0000070Vh0AAE,463113,,,,463113,463113-0,,0
0013i0000070VkPAAU,513030,,,,513030,513030-0,,0
0013i0000070VkQAAU,511916,,,,511916,511916-0,,0
0013i0000070VkSAAU,2286478,,,,2286478,2286478-0,,0
0013i0000070VkUAAU,4330334,,,,4330334,4330334-0,,0
0013i0000070VlwAAE,4139059,,,,4139059,4139059-0,,0
0013i0000070VuHAAU,271204,,,,271204,271204-0,,0
0013i0000070VwNAAU,365434,,,,365434,365434-0,,0
0013i0000070VxmAAE,152522,,,,152522,152522-0,,0
0013i0000070VyEAAU,4558857,,,,4558857,4558857-0,,0
0013i0000070W04AAE,1039086,,,,1039086,1039086-0,,0
0013i0000070W5jAAE,8077514,,,,8077514,8077514-0,,0
0013i0000070W67AAE,7089809,,,,7089809,7089809-0,,0
0013i0000070WDnAAM,2145991,,,,2145991,2145991-0,,0
0013i0000070WDrAAM,707471,,,,707471,707471-0,,0
0013i0000070WDsAAM,513016,,,,513016,513016-0,,0
0013i0000070WKEAA2,6933762,,,,6933762,6933762-0,,0
0013i0000070WKFAA2,514789,,,,514789,514789-0,,0
0013i0000070WKOAA2,4746224,,,,4746224,4746224-0,D00108329,0
0013i0000070WLQAA2,6669195,,,,6669195,6669195-0,,0
0013i0000070WLmAAM,1067648,,,,1067648,1067648-0,,0
0013i0000070WM2AAM,1024,,,,1024,1024-0,,0
0013i0000070WM3AAM,4688531,,,,4688531,4688531-0,,0
0013i0000070WM9AAM,8538385,,,,8538385,8538385-0,,0
0013i0000070WMPAA2,665480,,,,665480,665480-0,,0
0013i0000070WN5AAM,3635441,,,2023-04-01,3635441,3635441-0,D00136027,3997.51
0013i0000070WNOAA2,2090806,,,,2090806,2090806-0,,0
0013i0000070WWKAA2,514731,,,,514731,514731-0,D00119599,0
0013i0000070WWMAA2,4536839,,,,4536839,4536839-0,,0
0013i0000070WWkAAM,256385,,,,256385,256385-0,,0
0013i0000070WWzAAM,8554806,,,,8554806,8554806-0,,0
0013i0000070WXmAAM,39174,,,,39174,39174-0,D00138871,0
0013i0000070WXtAAM,721274,,,,721274,721274-0,,0
0013i0000070WYWAA2,923464,,,,923464,923464-0,,0
0013i0000070WZ3AAM,7155486,,,,7155486,7155486-0,D00124089,0
0013i0000070WaRAAU,8640944,,,,8640944,8640944-0,,0
0013i0000070WaYAAU,6229673,,,,6229673,6229673-0,,0
0013i0000070Wb5AAE,6820774,,,,6820774,6820774-0,,0
0013i0000070WbCAAU,6928443,,,,6928443,6928443-0,,0
0013i0000070WbWAAU,3278235,,,,3278235,3278235-0,,0
0013i0000070WeeAAE,471243,,,,471243,471243-0,,0
0013i00000713vJAAQ,528414,,,,528414,528414-0,D00128432,0
0013i0000071CCUAA2,7071840,,,,7071840,7071840-0,,0
0013i0000071CDSAA2,6838787,,,,6838787,6838787-0,D00135112,0
0013i0000071CDcAAM,4637952,,,,4637952,4637952-0,,0
0013i0000071CHHAA2,3301049,,,,3301049,3301049-0,,0
0013i0000071CHTAA2,257738,,,,257738,257738-0,,0
0013i0000071CHbAAM,4703000,,,,4703000,4703000-0,,0
0013i0000071CHkAAM,216998,,,2023-01-31,216998,216998-0,D00098989,2405
0013i0000071CHmAAM,7251617,,,,7251617,7251617-0,,0
0013i0000071CIGAA2,4662298,,,,4662298,4662298-0,,0
0013i0000071CINAA2,8720778,,,,8720778,8720778-0,,0
0013i0000071CIoAAM,6430804,,,,6430804,6430804-0,,0
0013i0000071CIyAAM,7423751,,,,7423751,7423751-0,,0
0013i0000071CJ9AAM,1560240,,,,1560240,1560240-0,,0
0013i0000071CJGAA2,6048499,,,,6048499,6048499-0,,0
0013i0000071CJIAA2,63690,,,,63690,63690-0,,0
0013i0000071CJLAA2,4741618,,,,4741618,4741618-0,,0
0013i0000071CJNAA2,7211427,,,,7211427,7211427-0,D00133153,0
0013i0000071CJZAA2,365736,,,,365736,365736-0,,0
0013i0000071CNAAA2,5305266,,,,5305266,5305266-0,,0
0013i0000071CNQAA2,8285852,,,,8285852,8285852-0,,0
0013i0000071CNVAA2,5886119,,,,5886119,5886119-0,,0
0013i0000071CNbAAM,2552900,,,,2552900,2552900-0,,0
0013i0000071CNpAAM,7375846,,,,7375846,7375846-0,,0
0013i0000071CNsAAM,5332392,,,,5332392,5332392-0,,0
0013i0000071COKAA2,3438514,,,,3438514,3438514-0,,0
0013i0000071COeAAM,25666,,,,25666,25666-0,D00130634,0
0013i0000071COfAAM,7064331,,,,7064331,7064331-0,,0
0013i0000071CP1AAM,7971380,,,,7971380,7971380-0,,0
0013i0000071CPLAA2,8751237,,,,8751237,8751237-0,,0
0013i0000071CPaAAM,180672,,,,180672,180672-0,,0
0013i0000071CPcAAM,3703704,,,,3703704,3703704-0,,0
0013i0000071CPjAAM,8001494,,,,8001494,8001494-0,,0
0013i0000071CTEAA2,6171376,,,,6171376,6171376-0,,0
0013i0000071CTUAA2,946220,,,,946220,946220-0,,0
0013i0000071CTVAA2,2347923,,,,2347923,2347923-0,,0
0013i0000071CTXAA2,5969681,,,,5969681,5969681-0,,0
0013i0000071CTpAAM,984673,,,,984673,984673-0,D01256379,0
0013i0000071CTsAAM,7264768,,,,7264768,7264768-0,D00127502,0
0013i0000071CU3AAM,7100031,,,,7100031,7100031-0,,0
0013i0000071CU5AAM,8638333,,,,8638333,8638333-0,D00134108,0
0013i0000071CUDAA2,6288885,,,,6288885,6288885-0,,0
0013i0000071CUIAA2,7422718,,,,7422718,7422718-0,,0
0013i0000071CUPAA2,7891064,,,,7891064,7891064-0,,0
0013i0000071CUgAAM,149775,,,,149775,149775-0,,0
0013i0000071CUkAAM,51804,,,,51804,51804-0,,0
0013i0000071CUqAAM,5614493,,,,5614493,5614493-0,,0
0013i0000071CV0AAM,7675785,,,,7675785,7675785-0,,0
0013i0000071CV8AAM,178920,,,,178920,178920-0,D00122862,0
0013i0000071CVDAA2,6928112,,,,6928112,6928112-0,,0
0013i0000071CVFAA2,223833,,,,223833,223833-0,,0
0013i0000071CVKAA2,8380735,,,,8380735,8380735-0,,0
0013i0000071CVNAA2,1978107,,,,1978107,1978107-0,,0
0013i0000071CVVAA2,1013448,,,,1013448,1013448-0,,0
0013i0000071CVkAAM,8747693,,,,8747693,8747693-0,,0
0013i0000071CVpAAM,4463391,,,,4463391,4463391-0,,0
0013i0000071CWCAA2,8329054,,,2023-02-01,376036,376036-0,D11269370,311.6
0013i0000071CZVAA2,7308030,,,,7308030,7308030-0,,0
0013i0000071CZeAAM,4294117,,,,4294117,4294117-0,,0
0013i0000071CZrAAM,7640305,,,,7640305,7640305-0,,0
0013i0000071CZsAAM,4741793,,,,4741793,4741793-0,,0
0013i0000071CZwAAM,927227,,,,927227,927227-0,,0
0013i0000071Ca0AAE,5305500,,,,5305500,5305500-0,,0
0013i0000071Ca4AAE,8294403,,,,8294403,8294403-0,,0
0013i0000071CaCAAU,8022937,,,,8022937,8022937-0,,0
0013i0000071CaDAAU,8637243,,,,8637243,8637243-0,D00136017,0
0013i0000071CaQAAU,8743804,,,,8743804,8743804-0,,0
0013i0000071CaaAAE,8213207,,,,8213207,8213207-0,,0
0013i0000071CadAAE,633340,,,,633340,633340-0,,0
0013i0000071CakAAE,806557,,,2023-06-01,806557,806557-0,,225
0013i0000071CawAAE,6717756,,,,6717756,6717756-0,,0
0013i0000071CbLAAU,7259814,,,,7259814,7259814-0,,0
0013i0000071CbOAAU,7408864,,,,7408864,7408864-0,,0
0013i0000071CbRAAU,7147645,,,,7147645,7147645-0,,0
0013i0000071CbZAAU,6351883,,,,6351883,6351883-0,,0
0013i0000071CbcAAE,5916726,,,,5916726,5916726-0,,0
0013i0000071CbkAAE,5625966,,,,5625966,5625966-0,,0
0013i0000071CbsAAE,232681,,,,232681,232681-0,,0
0013i0000071CbwAAE,199460,,,,199460,199460-0,,0
0013i0000071Cc3AAE,7063656,,,,7063656,7063656-0,,0
0013i0000071Cc5AAE,2194929,,,,2194929,2194929-0,,0
0013i0000071Cc7AAE,6495557,,,,6495557,6495557-0,,0
0013i0000071CcGAAU,470327,,,,470327,470327-0,,0
0013i0000071CcOAAU,8637780,,,,8637780,8637780-0,D00135254,0
0013i0000071CfpAAE,7260780,,,,7260780,7260780-0,,0
0013i0000071CfrAAE,6745526,,,,6745526,6745526-0,,0
0013i0000071CftAAE,7962601,,,,7962601,7962601-0,,0
0013i0000071CgEAAU,683680,,,,683680,683680-0,,0
0013i0000071CgMAAU,312494,,,,312494,312494-0,,0
0013i0000071CgQAAU,372608,,,,372608,372608-0,,0
0013i0000071CgUAAU,7966900,,,,7966900,7966900-0,,0
0013i0000071CggAAE,4565712,,,2023-05-01,4565712,4565712-0,D00640995,164.89
0013i0000071CgjAAE,7453730,,,,7453730,7453730-0,,0
0013i0000071CgrAAE,8300106,,,,8300106,8300106-0,,0
0013i0000071Ch6AAE,7369563,,,,7369563,7369563-0,,0
0013i0000071ChCAAU,2547529,,,,2547529,2547529-0,,0
0013i0000071ChHAAU,371432,,,,371432,371432-0,,0
0013i0000071ChIAAU,402237,,,,402237,402237-0,,0
0013i0000071ChQAAU,7805048,,,,7805048,7805048-0,D00132966,0
0013i0000071ChTAAU,1502299,,,,1502299,1502299-0,,0
0013i0000071ChWAAU,8283958,,,,8283958,8283958-0,,0
0013i0000071ChZAAU,5618314,,,,5618314,5618314-0,D00134521,0
0013i0000071ChjAAE,7209544,,,,7209544,7209544-0,D00138584,0
0013i0000071ChxAAE,128594,,,,128594,128594-0,,0
0013i0000071CiHAAU,6882726,,,,6882726,6882726-0,,0
0013i0000071CibAAE,4225060,,,,4225060,4225060-0,D00136970,0
0013i0000071CijAAE,6461074,,,,6461074,6461074-0,,0
0013i0000071CinAAE,750731,,,,750731,750731-0,,0
0013i0000071CmAAAU,7884818,,,,7884818,7884818-0,,0
0013i0000071CmEAAU,5490952,,,,5490952,5490952-0,,0
0013i0000071CmfAAE,7906747,,,,7906747,7906747-0,,0
0013i0000071CmhAAE,6452821,,,,6452821,6452821-0,D00130632,0
0013i0000071CmrAAE,237508,,,,237508,237508-0,,0
0013i0000071Cn1AAE,8745182,,,,8745182,8745182-0,,0
0013i0000071Cn2AAE,4883339,,,,4883339,4883339-0,,0
0013i0000071CnHAAU,6239254,,,,6239254,6239254-0,,0
0013i0000071CnVAAU,8748209,,,,8748209,8748209-0,,0
0013i0000071CnkAAE,8634490,,,,8634490,8634490-0,,0
0013i0000071CnlAAE,4823786,,,,4823786,4823786-0,,0
0013i0000071Co0AAE,3650931,,,,3650931,3650931-0,D00073414,0
0013i0000071Co6AAE,393006,,,,393006,393006-0,,0
0013i0000071CoHAAU,8637437,,,,8637437,8637437-0,D00132968,0
0013i0000071CoeAAE,664997,,,,664997,664997-0,,0
0013i0000071CofAAE,8561090,,,,8561090,8561090-0,,0
0013i0000071CojAAE,437432,,,,437432,437432-0,,0
0013i0000071CoxAAE,8745114,,,,8745114,8745114-0,,0
0013i0000071Cp0AAE,5334539,,,,5334539,5334539-0,,0
0013i0000071Cp2AAE,8316593,,,,8316593,8316593-0,,0
0013i0000071Cp3AAE,5752792,,,,5752792,5752792-0,,0
0013i0000071CsjAAE,7404889,,,,7404889,7404889-0,,0
0013i0000071CsvAAE,6681672,,,,6681672,6681672-0,D11029576,0
0013i0000071CsyAAE,7297668,,,,7297668,7297668-0,,0
0013i0000071Ct4AAE,5763295,,,,5763295,5763295-0,,0
0013i0000071Ct6AAE,8637863,,,,8637863,8637863-0,D00134426,0
0013i0000071CtKAAU,5225343,,,,5225343,5225343-0,D00140001,0
0013i0000071CtkAAE,251439,,,,251439,251439-0,,0
0013i0000071CtyAAE,6589224,,,,6589224,6589224-0,D00131929,0
0013i0000071CuKAAU,3316862,,,,3316862,3316862-0,,0
0013i0000071CuWAAU,4478145,,,,4478145,4478145-0,,0
0013i0000071CufAAE,7647738,,,,7647738,7647738-0,,0
0013i0000071CuhAAE,196236,,,,196236,196236-0,,0
0013i0000071CunAAE,119601,,,,119601,119601-0,,0
0013i0000071CuvAAE,6450179,,,,6450179,6450179-0,,0
0013i0000071CvFAAU,2581152,,,,2581152,2581152-0,,0
0013i0000071CvMAAU,97679,,,,97679,97679-0,,0
0013i0000071CyjAAE,8094184,,,,8094184,8094184-0,,0
0013i0000071CymAAE,590414,,,,590414,590414-0,D00142597,0
0013i0000071Cz1AAE,493479,,,,493479,493479-0,,0
0013i0000071CzQAAU,8704235,,,,8704235,8704235-0,,0
0013i0000071CzVAAU,6937420,,,,6937420,6937420-0,,0
0013i0000071CzWAAU,8481227,,,,8481227,8481227-0,,0
0013i0000071CzsAAE,4894812,,,,4894812,4894812-0,,0
0013i0000071CzuAAE,629449,,,,629449,629449-0,,0
0013i0000071D0BAAU,7151413,,,,7151413,7151413-0,,0
0013i0000071D0tAAE,4420944,,,,4420944,4420944-0,,0
0013i0000071D0uAAE,8022670,,,2022-06-01,8022670,8022670-0,,1155
0013i0000071D0vAAE,1401566,,,,1401566,1401566-0,,0
0013i0000071D12AAE,4325215,,,,4325215,4325215-0,,0
0013i0000071D13AAE,7064922,,,,7064922,7064922-0,,0
0013i0000071D1dAAE,697426,,,2021-10-31,697426,697426-0,D00133078,786.59
0013i0000071D55AAE,7667822,,,,7667822,7667822-0,D00137054,0
0013i0000071D5EAAU,276667,,,,276667,276667-0,,0
0013i0000071D5GAAU,7225950,,,,7225950,7225950-0,,0
0013i0000071D5JAAU,2588303,,,,2588303,2588303-0,,0
0013i0000071D5NAAU,7119175,,,,7119175,7119175-0,,0
0013i0000071D5fAAE,4280411,,,,4280411,4280411-0,,0
0013i0000071D65AAE,4748739,,,,4748739,4748739-0,,0
0013i0000071D6LAAU,351665,,,,351665,351665-0,,0
0013i0000071D6MAAU,3438421,,,,3438421,3438421-0,,0
0013i0000071D6PAAU,7685047,,,,7685047,7685047-0,,0
0013i0000071D6QAAU,4606293,,,,4606293,4606293-0,,0
0013i0000071D6fAAE,335909,,,,335909,335909-0,,0
0013i0000071D72AAE,7291261,,,,7291261,7291261-0,D00072728,0
0013i0000071D75AAE,7165974,,,,7165974,7165974-0,,0
0013i0000071D7GAAU,268722,,,,268722,268722-0,D11253366,0
0013i0000071D7HAAU,813169,,,,813169,813169-0,,0
0013i0000071D7IAAU,8746465,,,,8746465,8746465-0,,0
0013i0000071D7PAAU,8348047,,,,8348047,8348047-0,,0
0013i0000071D7bAAE,11269,,,,11269,11269-0,,0
0013i0000071D7fAAE,35107,,,,35107,35107-0,,0
0013i0000071D7gAAE,3117798,,,,3117798,3117798-0,D00071197,0
0013i0000071D7mAAE,7664391,,,,7664391,7664391-0,,0
0013i0000071D7yAAE,477861,,,,477861,477861-0,,0
0013i0000071DBIAA2,8637227,,,,8637227,8637227-0,D00132364,0
0013i0000071DBLAA2,8162025,,,,8162025,8162025-0,,0
0013i0000071DBSAA2,6594331,,,,6594331,6594331-0,,0
0013i0000071DBgAAM,8283091,,,,8283091,8283091-0,D00131924,0
0013i0000071DBiAAM,7808281,,,,7808281,7808281-0,,0
0013i0000071DBnAAM,509447,,,,509447,509447-0,D00942250,0
0013i0000071DBqAAM,8745875,,,,8745875,8745875-0,,0
0013i0000071DBuAAM,4683224,,,,4683224,4683224-0,,0
0013i0000071DC9AAM,1378778,,,,1378778,1378778-0,,0
0013i0000071DCCAA2,1003366,,,2023-06-01,1003366,1003366-0,D00119327,245
0013i0000071DCdAAM,7316178,,,,7316178,7316178-0,,0
0013i0000071DCtAAM,4258857,,,,4258857,4258857-0,,0
0013i0000071DDIAA2,340313,,,,340313,340313-0,,0
0013i0000071DDQAA2,626616,,,,626616,626616-0,,0
0013i0000071DEBAA2,8684422,,,,8684422,8684422-0,,0
0013i0000071DEKAA2,7916981,,,,7916981,7916981-0,,0
0013i0000071DI7AAM,236903,,,,236903,236903-0,,0
0013i0000071DIFAA2,3308884,,,,3308884,3308884-0,,0
0013i0000071DJ0AAM,6178929,,,,6178929,6178929-0,,0
0013i0000071DJ3AAM,331030,,,2023-05-01,331030,331030-0,,304
0013i0000071DJFAA2,4764332,,,,4764332,4764332-0,D00131559,0
0013i0000071DJGAA2,3099601,,,,3099601,3099601-0,,0
0013i0000071DJKAA2,610837,,,,610837,610837-0,,0
0013i0000071DJRAA2,424111,,,,424111,424111-0,,0
0013i0000071DJTAA2,7019859,,,,7019859,7019859-0,,0
0013i0000071DJdAAM,7284175,,,,7284175,7284175-0,,0
0013i0000071DJiAAM,7156029,,,,7156029,7156029-0,,0
0013i0000071DJzAAM,3288039,,,,3288039,3288039-0,,0
0013i0000071DKJAA2,98724,,,,98724,98724-0,,0
0013i0000071DKOAA2,2483225,,,,2483225,2483225-0,,0
0013i0000071DKQAA2,8521662,,,,8521662,8521662-0,,0
0013i0000071DKRAA2,8043784,,,,8043784,8043784-0,,0
0013i0000071DNnAAM,4617231,,,,4617231,4617231-0,,0
0013i0000071DNvAAM,388971,,,,388971,388971-0,,0
0013i0000071DOYAA2,514297,,,,514297,514297-0,,0
0013i0000071DOaAAM,7889356,,,,7889356,7889356-0,,0
0013i0000071DOgAAM,270620,,,,270620,270620-0,,0
0013i0000071DPHAA2,135695,,,,135695,135695-0,,0
0013i0000071DPhAAM,937266,,,,937266,937266-0,,0
0013i0000071DPrAAM,6691137,,,,6691137,6691137-0,,0
0013i0000071DPyAAM,110020,,,,110020,110020-0,,0
0013i0000071DQ8AAM,39020,,,2023-06-01,39020,39020-0,,338.12
0013i0000071DQ9AAM,869265,,,2023-04-01,869265,869265-0,,2900.25
0013i0000071DQHAA2,244999,,,,244999,244999-0,,0
0013i0000071DQKAA2,7669287,,,,7669287,7669287-0,,0
0013i0000071DQnAAM,4226939,,,,4226939,4226939-0,,0
0013i0000071DUAAA2,877255,,,2023-06-01,877255,877255-0,D00135719,266
0013i0000071DUJAA2,6691971,,,,6691971,6691971-0,,0
0013i0000071DUXAA2,4414464,,,,4414464,4414464-0,,0
0013i0000071DUYAA2,4711488,,,,4711488,4711488-0,D00136336,0
0013i0000071DUdAAM,7283046,,,,7283046,7283046-0,,0
0013i0000071DUiAAM,205919,,,2023-01-31,205919,205919-0,,938
0013i0000071DV1AAM,8002649,,,2023-01-31,8002649,8002649-0,,3400
0013i0000071DVAAA2,47262,,,,47262,47262-0,,0
0013i0000071DVYAA2,755142,,,,755142,755142-0,,0
0013i0000071DVaAAM,23208,,,,23208,23208-0,,0
0013i0000071DW3AAM,5486457,,,,5486457,5486457-0,,0
0013i0000071DW9AAM,2564424,,,,2564424,2564424-0,,0
0013i0000071DWYAA2,3160569,,,,3160569,3160569-0,,0
0013i0000071DWbAAM,501451,,,,501451,501451-0,,0
0013i0000071DWcAAM,4337989,,,,4337989,4337989-0,,0
0013i0000071DWdAAM,1076044,,,2022-05-01,1076044,1076044-0,,870
0013i0000071DcnAAE,5216467,,,,5216467,5216467-0,,0
0013i0000071DggAAE,271316,,,2023-06-01,271316,271316-0,,573.33
0013i0000071Dh5AAE,808600,,,,808600,808600-0,,0
0013i0000071DheAAE,5172052,,,,5172052,5172052-0,,0
0013i0000071DhrAAE,7879780,,,,7879780,7879780-0,,0
0013i0000071DhsAAE,4490710,,,,4490710,4490710-0,,0
0013i0000071Di4AAE,4899130,,,,4899130,4899130-0,,0
0013i0000071DiwAAE,4304405,,,,4304405,4304405-0,,0
0013i0000071DnJAAU,508610,,,2023-06-01,508610,508610-0,,3281.11
0013i0000071Do2AAE,422319,,,,422319,422319-0,,0
0013i0000071DsGAAU,7297018,,,,7297018,7297018-0,,0
0013i0000071DsHAAU,70823,,,,70823,70823-0,,0
0013i0000071DsSAAU,7223522,,,,7223522,7223522-0,,0
0013i0000071DsqAAE,7312832,,,,7312832,7312832-0,,0
0013i0000071DsyAAE,2273492,,,,2273492,2273492-0,D00139589,0
0013i0000071DtvAAE,5469666,,,,5469666,5469666-0,,0
0013i0000071DugAAE,8316830,,,,8316830,8316830-0,D00136039,0
0013i0000071DuiAAE,8602051,,,,8602051,8602051-0,,0
0013i0000071DuuAAE,6218025,,,,6218025,6218025-0,,0
0013i0000071DvIAAU,7960858,,,,7960858,7960858-0,,0
0013i0000071DyPAAU,848231,,,,848231,848231-0,,0
0013i0000071DyWAAU,8637887,,,,8637887,8637887-0,D00133001,0
0013i0000071DykAAE,7164310,,,,7164310,7164310-0,,0
0013i0000071DyuAAE,4605239,,,,4605239,4605239-0,,0
0013i0000071E0wAAE,7082935,,,2023-05-01,7082935,7082935-0,D00135323,13198.76
0013i0000071E11AAE,156007,,,,156007,156007-0,D00137671,0
0013i0000071E5GAAU,5954958,,,,5954958,5954958-0,,0
0013i0000071E5SAAU,7603426,,,,7603426,7603426-0,D00132986,0
0013i0000071EHzAAM,8637530,,,2022-09-30,8637530,8637530-0,D00134039,4338.95
0013i0000071lHhAAI,8714760,,,,8714760,8714760-0,,0
0013i0000071lHqAAI,626596,,,,626596,626596-0,D00123700,0
0013i0000071lHsAAI,38343,,,,38343,38343-0,D00128530,0
0013i0000071lHyAAI,199057,,,,199057,199057-0,D00058625,0
0013i0000071lI3AAI,4259246,,,,4259246,4259246-0,D00047670,0
0013i0000071lIAAAY,120849,,,,120849,120849-0,W11468007,0
0013i0000071lIBAAY,6920775,,,,6920775,6920775-0,D00101112,0
0013i0000071lIGAAY,539460,,,,539460,539460-0,W12893607,0
0013i0000071lIIAAY,4457538,,,,4457538,4457538-0,,0
0013i0000071lIKAAY,100402,,,,100402,100402-0,W13110001,0
0013i0000071lILAAY,542037,,,,542037,542037-0,W13104505,0
0013i0000071lIMAAY,517546,,,,517546,517546-0,W13134303,0
0013i0000071lINAAY,520289,,,2023-03-01,520289,520289-0,W13299304,3080.5
0013i0000071lIUAAY,612405,,,2023-04-01,612405,612405-0,W13919999,1722
0013i0000071lIbAAI,290925,,,2023-01-31,290925,290925-0,,22500
0013i0000071lIcAAI,538340,,,,538340,538340-0,,0
0013i0000071lIkAAI,8389841,,,,8389841,8389841-0,D10728970,0
0013i0000071lIpAAI,514108,,,,514108,514108-0,W27410005,0
0013i0000071lJ5AAI,517073,,,,517073,517073-0,D00097954,0
0013i0000071lJAAAY,510109,,,,510109,510109-0,W61768002,0
0013i0000071lJDAAY,152909,,,,152909,152909-0,,0
0013i0000071lJKAAY,150126,,,2023-03-24,150126,150126-0,W71097006,6020.25
0013i0000071lJNAAY,219958,,,,219958,219958-0,,0
0013i0000071lJUAAY,539909,,,,539909,539909-0,W74403001,0
0013i0000071lJWAAY,130881,,,,130881,130881-0,W75522101,0
0013i0000071lJaAAI,6691127,,,2023-04-08,6691127,6691127-0,W81547208,1432.77
0013i0000071lJeAAI,414089,,,,414089,414089-0,W86049004,0
0013i0000071lJgAAI,7842229,,,,7842229,7842229-0,,0
0013i0000071lJuAAI,540473,,,,540473,540473-0,W67034004,0
0013i0000071lK4AAI,856590,,,2023-04-14,856590,856590-0,D00072950,2175
0013i0000071lK5AAI,845366,,,,845366,845366-0,W13533507,0
0013i0000071lKAAAY,866081,,,,866081,866081-0,W13924892,0
0013i0000071lNhAAI,3301338,,,,3301338,3301338-0,,0
0013i0000071lOpAAI,8692075,,,2023-01-27,8692075,8692075-0,D00871954,2675
0013i0000071lOvAAI,767969,,,,767969,767969-0,D00372755,0
0013i0000071lOwAAI,524969,,,,524969,524969-0,D10690287,0
0013i0000071lPoAAI,422761,,,,422761,422761-0,D10651032,0
0013i0000071lQ4AAI,689324,,,2023-02-01,689324,689324-0,D00375584,4455.12
