Id,breadwinner_ns__TranDate__c
a9TDI000000D89d2AC,2021-10-01
a9TDI000000D7tA2AS,2021-10-01
a9TDI000000D7VS2A0,2021-10-01
a9TDI000000D7vX2AS,2021-10-01
a9TDI000000D7vq2AC,2021-10-01
a9TDI000000D7cX2AS,2021-10-01
a9TDI000000D7mV2AS,2021-10-01
a9TDI000000D7he2AC,2021-10-01
a9TDI000000D86l2AC,2021-10-01
a9TDI000000D86p2AC,2021-10-01
a9TDI000000D7r32AC,2021-10-01
a9TDI000000D7r62AC,2021-10-01
a9TDI000000D8152AC,2021-10-01
a9TDI000000D83C2AS,2021-10-01
a9TDI000000D8Jz2AK,2021-10-01
a9TDI000000D86J2AS,2021-10-01
a9TDI000000D8722AC,2021-10-01
a9TDI000000D87J2AS,2021-10-01
a9TDI000000D8Jj2AK,2021-10-01
a9TDI000000D81p2AC,2021-10-01
a9TDI000000D8Hy2AK,2021-10-01
a9TDI000000D8GJ2A0,2021-10-01
a9TDI000000D7wS2AS,2021-10-01
a9TDI000000D7wX2AS,2021-10-01
a9TDI000000D8xn2AC,2021-10-01
a9TDI000000D8xu2AC,2021-10-01
a9TDI000000D8y02AC,2021-10-01
a9TDI000000D8LZ2A0,2021-10-01
a9TDI000000D8Lb2AK,2021-10-01
a9TDI000000D8pK2AS,2021-10-01
a9TDI000000D8Lg2AK,2021-10-01
a9TDI000000D8iq2AC,2021-10-01
a9TDI000000D8mP2AS,2021-10-01
a9TDI000000D8mW2AS,2021-10-01
a9TDI000000D8mb2AC,2021-10-01
a9TDI000000D8j52AC,2021-10-01
a9TDI000000D8912AC,2021-10-01
a9TDI000000D7Jh2AK,2021-10-01
a9TDI000000D79I2AS,2021-10-01
a9TDI000000D6rp2AC,2021-10-01
a9TDI000000D78B2AS,2021-10-01
a9TDI000000D7O12AK,2021-10-01
a9TDI000000D7Ym2AK,2021-10-01
a9TDI000000D7O52AK,2021-10-01
a9TDI000000D7O82AK,2021-10-01
a9TDI000000D7Yq2AK,2021-10-01
a9TDI000000D7962AC,2021-10-01
a9TDI000000D79A2AS,2021-10-01
a9TDI000000D6nR2AS,2021-10-01
a9TDI000000D6xD2AS,2021-10-01
a9TDI000000D77g2AC,2021-10-01
a9TDI000000D7Es2AK,2021-10-01
a9TDI000000D7Et2AK,2021-10-01
a9TDI000000D77l2AC,2021-10-01
a9TDI000000D7eT2AS,2021-10-01
a9TDI000000D7bO2AS,2021-10-01
a9TDI000000D7er2AC,2021-10-01
a9TDI000000D6yr2AC,2021-10-01
a9TDI000000D74K2AS,2021-10-01
a9TDI000000D7IN2A0,2021-10-01
a9TDI000000D7IM2A0,2021-10-01
a9TDI000000D7p82AC,2021-10-01
a9TDI000000D7IT2A0,2021-10-01
a9TDI000000D7IX2A0,2021-10-01
a9TDI000000D7ap2AC,2021-10-01
a9TDI000000D7XD2A0,2021-10-01
a9TDI000000D6ym2AC,2021-10-01
a9TDI000000D7Gc2AK,2021-10-01
a9TDI000000D7QS2A0,2021-10-01
a9TDI000000D7QT2A0,2021-10-01
a9TDI000000D7Tv2AK,2021-10-01
a9TDI000000D7U72AK,2021-10-01
a9TDI000000D7rp2AC,2021-10-01
a9TDI000000D7zn2AC,2021-10-01
a9TDI000000D7iz2AC,2021-10-01
a9TDI000000D7CU2A0,2021-10-01
a9TDI000000D7CZ2A0,2021-10-01
a9TDI000000D7Ch2AK,2021-10-01
a9TDI000000D7iv2AC,2021-10-01
a9TDI000000D7f52AC,2021-10-01
a9TDI000000D7dE2AS,2021-10-01
a9TDI000000D7fH2AS,2021-10-01
a9TDI000000D7Gz2AK,2021-10-01
a9TDI000000D7d32AC,2021-10-01
a9TDI000000D7ez2AC,2021-10-01
a9TDI000000D7f12AC,2021-10-01
a9TDI000000D7Dl2AK,2021-10-01
a9TDI000000D82M2AS,2021-10-01
a9TDI000000D82Z2AS,2021-10-01
a9TDI000000D7hu2AC,2021-10-01
a9TDI000000D7oT2AS,2021-10-01
a9TDI000000D8IM2A0,2021-10-01
a9TDI000000D7q52AC,2021-10-01
a9TDI000000D7mn2AC,2021-10-01
a9TDI000000D7vF2AS,2021-10-01
a9TDI000000D7vE2AS,2021-10-01
a9TDI000000D7qX2AS,2021-10-01
a9TDI000000D7mr2AC,2021-10-01
a9TDI000000D7Ij2AK,2021-10-01
a9TDI000000D7Im2AK,2021-10-01
a9TDI000000D7Ir2AK,2021-10-01
a9TDI000000D6iD2AS,2021-10-01
a9TDI000000D6iR2AS,2021-10-01
a9TDI000000D70V2AS,2021-10-01
a9TDI000000D6cA2AS,2021-10-01
a9TDI000000D6cC2AS,2021-10-01
a9TDI000000D6c92AC,2021-10-01
a9TDI000000D7jb2AC,2021-10-01
a9TDI000000D7gt2AC,2021-10-01
a9TDI000000D7gu2AC,2021-10-01
a9TDI000000D6i52AC,2021-10-01
a9TDI000000D6Rp2AK,2021-10-01
a9TDI000000D6s92AC,2021-10-01
a9TDI000000D6Rt2AK,2021-10-01
a9TDI000000D6n82AC,2021-10-01
a9TDI000000D6Tm2AK,2021-10-01
a9TDI000000D6To2AK,2021-10-01
a9TDI000000D6uQ2AS,2021-10-01
a9TDI000000D6bu2AC,2021-10-01
a9TDI000000D6bi2AC,2021-10-01
a9TDI000000D6bm2AC,2021-10-01
a9TDI000000D6bo2AC,2021-10-01
a9TDI000000D73q2AC,2021-10-01
a9TDI000000D6Wq2AK,2021-10-01
a9TDI000000D6Wt2AK,2021-10-01
a9TDI000000D7442AC,2021-10-01
a9TDI000000D6Tt2AK,2021-10-01
a9TDI000000D6j42AC,2021-10-01
a9TDI000000D6at2AC,2021-10-01
a9TDI000000D6YH2A0,2021-10-01
a9TDI000000D6it2AC,2021-10-01
a9TDI000000D7Fv2AK,2021-10-01
a9TDI000000D7G02AK,2021-10-01
a9TDI000000D7G12AK,2021-10-01
a9TDI000000D7G52AK,2021-10-01
a9TDI000000D6gV2AS,2021-10-01
a9TDI000000D6Sq2AK,2021-10-01
a9TDI000000D6gd2AC,2021-10-01
a9TDI000000D6lV2AS,2021-10-01
a9TDI000000D6ld2AC,2021-10-01
a9TDI000000D7Bx2AK,2021-10-01
a9TDI000000D6aX2AS,2021-10-01
a9TDI000000D6vI2AS,2021-10-01
a9TDI000000D7Mb2AK,2021-10-01
a9TDI000000D7Mc2AK,2021-10-01
a9TDI000000D72n2AC,2021-10-01
a9TDI000000D72u2AC,2021-10-01
a9TDI000000D72K2AS,2021-10-01
a9TDI000000D72L2AS,2021-10-01
a9TDI000000D7UM2A0,2021-10-01
a9TDI000000D7UR2A0,2021-10-01
a9TDI000000D79d2AC,2021-10-01
a9TDI000000D6bV2AS,2021-10-01
a9TDI000000D7HH2A0,2021-10-01
a9TDI000000D7JJ2A0,2021-10-01
a9TDI000000D6oU2AS,2021-10-01
a9TDI000000D6k52AC,2021-10-01
a9TDI000000D6nj2AC,2021-10-01
a9TDI000000D6nl2AC,2021-10-01
a9TDI000000D6ns2AC,2021-10-01
a9TDI000000D6xT2AS,2021-10-01
a9TDI000000D6vU2AS,2021-10-01
a9TDI000000D71t2AC,2021-10-01
a9TDI000000D6kY2AS,2021-10-01
a9TDI000000D7ib2AC,2021-10-01
a9TDI000000D6T62AK,2021-10-01
a9TDI000000D6Uy2AK,2021-10-01
a9TDI000000D6Ur2AK,2021-10-01
a9TDI000000D6ei2AC,2021-10-01
a9TDI000000D6ej2AC,2021-10-01
a9TDI000000D6QB2A0,2021-10-01
a9TDI000000D6VN2A0,2021-10-01
a9TDI000000D6VO2A0,2021-10-01
a9TDI000000D6VU2A0,2021-10-01
a9TDI000000D6VZ2A0,2021-10-01
a9TDI000000D7BT2A0,2021-10-01
a9TDI000000D6zR2AS,2021-10-01
a9TDI000000D6Xw2AK,2021-10-01
a9TDI000000D6Y52AK,2021-10-01
a9TDI000000D6Q92AK,2021-10-01
a9TDI000000D6Vt2AK,2021-10-01
a9TDI000000D6W42AK,2021-10-01
a9TDI000000D6Zm2AK,2021-10-01
a9TDI000000D6WS2A0,2021-10-01
a9TDI000000D6g52AC,2021-10-01
a9TDI000000D6db2AC,2021-10-01
a9TDI000000D6WA2A0,2021-10-01
a9TDI000000D6eD2AS,2021-10-01
a9TDI000000D6R32AK,2021-10-01
a9TDI000000D6RC2A0,2021-10-01
a9TDI000000D6ug2AC,2021-10-01
a9TDI000000D6cw2AC,2021-10-01
a9TDI000000D6fc2AC,2021-10-01
a9TDI000000CzgJ2AS,2021-10-01
a9TDI000000CzgK2AS,2021-10-01
a9TDI000000Czgm2AC,2021-10-01
a9TDI000000Czgn2AC,2021-10-01
a9TDI000000CzWo2AK,2021-10-01
a9TDI000000CzeH2AS,2021-10-01
a9TDI000000Czdw2AC,2021-10-01
a9TDI000000CzXp2AK,2021-10-01
a9TDI000000CzeT2AS,2021-10-01
a9TDI000000Czfo2AC,2021-10-01
a9TDI000000Czfp2AC,2021-10-01
a9TDI000000Czfr2AC,2021-10-01
a9TDI000000Czfs2AC,2021-10-01
a9TDI000000Czft2AC,2021-10-01
a9TDI000000Czfu2AC,2021-10-01
a9TDI000000Czfv2AC,2021-10-01
a9TDI000000Czfw2AC,2021-10-01
a9TDI000000Czfx2AC,2021-10-01
a9TDI000000Czfy2AC,2021-10-01
a9TDI000000Czfz2AC,2021-10-01
a9TDI000000Czg02AC,2021-10-01
a9TDI000000Czfq2AC,2021-10-01
a9TDI000000Czg82AC,2021-10-01
a9TDI000000Czg92AC,2021-10-01
a9TDI000000Czg22AC,2021-10-01
a9TDI000000CySJ2A0,2021-10-01
a9TDI000000CzfM2AS,2021-10-01
a9TDI000000CzfN2AS,2021-10-01
a9TDI000000CzfQ2AS,2021-10-01
a9TDI000000Cxtk2AC,2021-10-01
a9TDI000000Cy272AC,2021-10-01
a9TDI000000CxtI2AS,2021-10-01
a9TDI000000Cy0G2AS,2021-10-01
a9TDI000000Cxoh2AC,2021-10-01
a9TDI000000Cxot2AC,2021-10-01
a9TDI000000CxnD2AS,2021-10-01
a9TDI000000Cxmu2AC,2021-10-01
a9TDI000000CxqV2AS,2021-10-01
a9TDI000000Cxnf2AC,2021-10-01
a9TDI000000Cxnn2AC,2021-10-01
a9TDI000000Cxza2AC,2021-10-01
a9TDI000000Cxzc2AC,2021-10-01
a9TDI000000CxyX2AS,2021-10-01
a9TDI000000Cxyl2AC,2021-10-01
a9TDI000000Cxqo2AC,2021-10-01
a9TDI000000Cy1Z2AS,2021-10-01
a9TDI000000Cxpc2AC,2021-10-01
a9TDI000000Cxpf2AC,2021-10-01
a9TDI000000CxxY2AS,2021-10-01
a9TDI000000Cy3r2AC,2021-10-01
a9TDI000000CxvO2AS,2021-10-01
a9TDI000000Cxzz2AC,2021-10-01
a9TDI000000Cy032AC,2021-10-01
a9TDI000000Cy052AC,2021-10-01
a9TDI000000Cxsn2AC,2021-10-01
a9TDI000000Cxsx2AC,2021-10-01
a9TDI000000Cxo92AC,2021-10-01
a9TDI000000CxoN2AS,2021-10-01
a9TDI000000Cxob2AC,2021-10-01
a9TDI000000Cxrd2AC,2021-10-01
a9TDI000000Cxrj2AC,2021-10-01
a9TDI000000Cxru2AC,2021-10-01
a9TDI000000CxxA2AS,2021-10-01
a9TDI000000CxrO2AS,2021-10-01
a9TDI000000Cy2M2AS,2021-10-01
a9TDI000000Cy2W2AS,2021-10-01
a9TDI000000Cy2c2AC,2021-10-01
a9TDI000000Cy4L2AS,2021-10-01
a9TDI000000Cy2m2AC,2021-10-01
a9TDI000000Cy2u2AC,2021-10-01
a9TDI000000Cy2x2AC,2021-10-01
a9TDI000000Cy2y2AC,2021-10-01
a9TDI000000Cy302AC,2021-10-01
a9TDI000000Cxs42AC,2021-10-01
a9TDI000000CxsI2AS,2021-10-01
a9TDI000000Cxxx2AC,2021-10-01
a9TDI000000Cxxy2AC,2021-10-01
a9TDI000000Cxu62AC,2021-10-01
a9TDI000000CxuA2AS,2021-10-01
a9TDI000000CxuH2AS,2021-10-01
a9TDI000000Cxxt2AC,2021-10-01
a9TDI000000CzdV2AS,2021-10-01
a9TDI000000Cze12AC,2021-09-30
a9TDI000000Cze42AC,2021-09-30
a9TDI000000Czdu2AC,2021-09-30
a9TDI000000Czdv2AC,2021-09-30
a9TDI000000Czdj2AC,2021-09-30
a9TDI000000Czdp2AC,2021-09-30
a9TDI000000Czdt2AC,2021-09-30
a9TDI000000Czdz2AC,2021-09-30
a9TDI000000Cze02AC,2021-09-30
a9TDI000000Czdy2AC,2021-09-30
a9TDI000000CzXx2AK,2021-09-29
a9TDI000000CzdQ2AS,2021-09-29
a9TDI000000Czde2AC,2021-09-29
a9TDI000000CzdS2AS,2021-09-29
a9TDI000000CzdU2AS,2021-09-29
a9TDI000000CzdR2AS,2021-09-29
a9TDI000000CzXn2AK,2021-09-28
a9TDI000000CzXo2AK,2021-09-28
a9TDI000000CzXk2AK,2021-09-28
a9TDI000000CzXJ2A0,2021-09-28
a9TDI000000CzXH2A0,2021-09-28
a9TDI000000CzWp2AK,2021-09-27
a9TDI000000CzWW2A0,2021-09-27
a9TDI000000CzWq2AK,2021-09-27
a9TDI000000CoIW2A0,2021-09-26
a9TDI000000CzWr2AK,2021-09-24
a9TDI000000CzVq2AK,2021-09-24
a9TDI000000CzWt2AK,2021-09-24
a9TDI000000CzWs2AK,2021-09-24
a9TDI000000CzUi2AK,2021-09-23
a9TDI000000CzUj2AK,2021-09-23
a9TDI000000CzUk2AK,2021-09-23
a9TDI000000CzVN2A0,2021-09-23
a9TDI000000CzVO2A0,2021-09-23
a9TDI000000CzVJ2A0,2021-09-23
a9TDI000000CzUT2A0,2021-09-23
a9TDI000000CzUO2A0,2021-09-22
a9TDI000000CzUQ2A0,2021-09-22
a9TDI000000CzUP2A0,2021-09-22
a9TDI000000CzU02AK,2021-09-21
a9TDI000000CzTz2AK,2021-09-21
a9TDI000000CzTC2A0,2021-09-20
a9TDI000000CzTJ2A0,2021-09-20
a9TDI000000CzTv2AK,2021-09-20
a9TDI000000CzTS2A0,2021-09-20
a9TDI000000CzTT2A0,2021-09-20
a9TDI000000CzTM2A0,2021-09-20
a9TDI000000CzSZ2A0,2021-09-18
a9TDI000000CzSY2A0,2021-09-18
a9TDI000000CzS92AK,2021-09-17
a9TDI000000CzS02AK,2021-09-17
a9TDI000000CzRZ2A0,2021-09-17
a9TDI000000CzQg2AK,2021-09-16
a9TDI000000CzR32AK,2021-09-16
a9TDI000000CzQs2AK,2021-09-16
a9TDI000000CzR92AK,2021-09-16
a9TDI000000CzR72AK,2021-09-16
a9TDI000000CzR82AK,2021-09-16
a9TDI000000CzS42AK,2021-09-16
a9TDI000000CzQe2AK,2021-09-15
a9TDI000000CzQf2AK,2021-09-15
a9TDI000000CzQc2AK,2021-09-15
a9TDI000000CzMu2AK,2021-09-15
a9TDI000000CzOF2A0,2021-09-15
a9TDI000000CzQ82AK,2021-09-15
a9TDI000000CzQd2AK,2021-09-15
a9TDI000000CzS62AK,2021-09-14
a9TDI000000CzS72AK,2021-09-14
a9TDI000000CzNX2A0,2021-09-14
a9TDI000000CzNY2A0,2021-09-14
a9TDI000000CzNZ2A0,2021-09-14
a9TDI000000CzNa2AK,2021-09-14
a9TDI000000CzNK2A0,2021-09-14
a9TDI000000CzNL2A0,2021-09-14
a9TDI000000CzMy2AK,2021-09-14
a9TDI000000CzN42AK,2021-09-14
a9TDI000000CzNI2A0,2021-09-14
a9TDI000000CzNJ2A0,2021-09-14
a9TDI000000CzNi2AK,2021-09-14
a9TDI000000DCyF2AW,2021-09-13
a9TDI000000DD6t2AG,2021-09-13
a9TDI000000DEB82AO,2021-09-13
a9TDI000000CzMn2AK,2021-09-13
a9TDI000000CzOH2A0,2021-09-13
a9TDI000000CzMj2AK,2021-09-13
a9TDI000000CzOI2A0,2021-09-13
a9TDI000000CzMQ2A0,2021-09-12
a9TDI000000CzMP2A0,2021-09-12
a9TDI000000CzLu2AK,2021-09-11
a9TDI000000CzLK2A0,2021-09-10
a9TDI000000CzKq2AK,2021-09-10
a9TDI000000CzOG2A0,2021-09-10
a9TDI000000CzNq2AK,2021-09-10
a9TDI000000CzNp2AK,2021-09-10
a9TDI000000DECD2A4,2021-09-09
a9TDI000000CzJY2A0,2021-09-09
a9TDI000000CzKO2A0,2021-09-09
a9TDI000000CzK62AK,2021-09-09
a9TDI000000CzKJ2A0,2021-09-09
a9TDI000000CzK52AK,2021-09-09
a9TDI000000CzJT2A0,2021-09-08
a9TDI000000CzJV2A0,2021-09-08
a9TDI000000CzMt2AK,2021-09-07
a9TDI000000CzMs2AK,2021-09-07
a9TDI000000CzIY2A0,2021-09-06
a9TDI000000CzGO2A0,2021-09-02
a9TDI000000CzJ22AK,2021-09-02
a9TDI000000CzJ12AK,2021-09-02
a9TDI000000CzGW2A0,2021-09-02
a9TDI000000DEUc2AO,2021-09-01
a9TDI000000D9oJ2AS,2021-09-01
a9TDI000000D9aJ2AS,2021-09-01
a9TDI000000D9Xk2AK,2021-09-01
a9TDI000000D9Xn2AK,2021-09-01
a9TDI000000D9DV2A0,2021-09-01
a9TDI000000D9CH2A0,2021-09-01
a9TDI000000D9CN2A0,2021-09-01
a9TDI000000D9aa2AC,2021-09-01
a9TDI000000D9ac2AC,2021-09-01
a9TDI000000D9Sl2AK,2021-09-01
a9TDI000000D9vH2AS,2021-09-01
a9TDI000000D9vI2AS,2021-09-01
a9TDI000000D9vM2AS,2021-09-01
a9TDI000000D9f62AC,2021-09-01
a9TDI000000D9vV2AS,2021-09-01
a9TDI000000D9vj2AC,2021-09-01
a9TDI000000D9Ka2AK,2021-09-01
a9TDI000000D9Ke2AK,2021-09-01
a9TDI000000D9XZ2A0,2021-09-01
a9TDI000000D9vX2AS,2021-09-01
a9TDI000000D9YF2A0,2021-09-01
a9TDI000000D9YJ2A0,2021-09-01
a9TDI000000D9Jd2AK,2021-09-01
a9TDI000000D9Ji2AK,2021-09-01
a9TDI000000D9WK2A0,2021-09-01
a9TDI000000D9gR2AS,2021-09-01
a9TDI000000DA1b2AG,2021-09-01
a9TDI000000DA1g2AG,2021-09-01
a9TDI000000D9ea2AC,2021-09-01
a9TDI000000D9em2AC,2021-09-01
a9TDI000000D9rf2AC,2021-09-01
a9TDI000000D9in2AC,2021-09-01
a9TDI000000D9gu2AC,2021-09-01
a9TDI000000DBaO2AW,2021-09-01
a9TDI000000D9mb2AC,2021-09-01
a9TDI000000D9mr2AC,2021-09-01
a9TDI000000D9mI2AS,2021-09-01
a9TDI000000D9cP2AS,2021-09-01
a9TDI000000D9zV2AS,2021-09-01
a9TDI000000D9hT2AS,2021-09-01
a9TDI000000D9hW2AS,2021-09-01
a9TDI000000D9hY2AS,2021-09-01
a9TDI000000DA2Q2AW,2021-09-01
a9TDI000000DA352AG,2021-09-01
a9TDI000000D9ft2AC,2021-09-01
a9TDI000000D9bS2AS,2021-09-01
a9TDI000000D9br2AC,2021-09-01
a9TDI000000D9bs2AC,2021-09-01
a9TDI000000D9c12AC,2021-09-01
a9TDI000000D9cF2AS,2021-09-01
a9TDI000000D9ZX2A0,2021-09-01
a9TDI000000D9Wg2AK,2021-09-01
a9TDI000000D9Wi2AK,2021-09-01
a9TDI000000D9Wx2AK,2021-09-01
a9TDI000000DDx72AG,2021-09-01
a9TDI000000DDxD2AW,2021-09-01
a9TDI000000DDwv2AG,2021-09-01
a9TDI000000DAxD2AW,2021-09-01
a9TDI000000DDvx2AG,2021-09-01
a9TDI000000DDw82AG,2021-09-01
a9TDI000000DDMY2A4,2021-09-01
a9TDI000000DEQK2A4,2021-09-01
a9TDI000000D87Z2AS,2021-09-01
a9TDI000000D8RM2A0,2021-09-01
a9TDI000000D8Fw2AK,2021-09-01
a9TDI000000D8L62AK,2021-09-01
a9TDI000000D7qj2AC,2021-09-01
a9TDI000000D7ul2AC,2021-09-01
a9TDI000000D8Ac2AK,2021-09-01
a9TDI000000D8Ae2AK,2021-09-01
a9TDI000000D8Eo2AK,2021-09-01
a9TDI000000D8Og2AK,2021-09-01
a9TDI000000D8Ok2AK,2021-09-01
a9TDI000000D90g2AC,2021-09-01
a9TDI000000D9S02AK,2021-09-01
a9TDI000000D90o2AC,2021-09-01
a9TDI000000D9Rt2AK,2021-09-01
a9TDI000000D8Xl2AK,2021-09-01
a9TDI000000D8Xm2AK,2021-09-01
a9TDI000000D8Xp2AK,2021-09-01
a9TDI000000D9kk2AC,2021-09-01
a9TDI000000D9kx2AC,2021-09-01
a9TDI000000D8TR2A0,2021-09-01
a9TDI000000D9kn2AC,2021-09-01
a9TDI000000D9kq2AC,2021-09-01
a9TDI000000D9BL2A0,2021-09-01
a9TDI000000D8Tf2AK,2021-09-01
a9TDI000000D9BO2A0,2021-09-01
a9TDI000000D9BU2A0,2021-09-01
a9TDI000000D9Eo2AK,2021-09-01
a9TDI000000D9Eu2AK,2021-09-01
a9TDI000000D8sV2AS,2021-09-01
a9TDI000000D8sd2AC,2021-09-01
a9TDI000000D8oK2AS,2021-09-01
a9TDI000000D8oP2AS,2021-09-01
a9TDI000000D8oQ2AS,2021-09-01
a9TDI000000D8S72AK,2021-09-01
a9TDI000000D8Yr2AK,2021-09-01
a9TDI000000D91f2AC,2021-09-01
a9TDI000000D91p2AC,2021-09-01
a9TDI000000D8XF2A0,2021-09-01
a9TDI000000D9e02AC,2021-09-01
a9TDI000000D9e32AC,2021-09-01
a9TDI000000D9E02AK,2021-09-01
a9TDI000000D9eD2AS,2021-09-01
a9TDI000000D9E92AK,2021-09-01
a9TDI000000D8eG2AS,2021-09-01
a9TDI000000D8eT2AS,2021-09-01
a9TDI000000D9TG2A0,2021-09-01
a9TDI000000D8ku2AC,2021-09-01
a9TDI000000D8cY2AS,2021-09-01
a9TDI000000D8ei2AC,2021-09-01
a9TDI000000D8cm2AC,2021-09-01
a9TDI000000D9O62AK,2021-09-01
a9TDI000000D9Dq2AK,2021-09-01
a9TDI000000D8aB2AS,2021-09-01
a9TDI000000D8qI2AS,2021-09-01
a9TDI000000D8qP2AS,2021-09-01
a9TDI000000D8aO2AS,2021-09-01
a9TDI000000D8bT2AS,2021-09-01
a9TDI000000D8vZ2AS,2021-09-01
a9TDI000000D8fB2AS,2021-09-01
a9TDI000000D9v22AC,2021-09-01
a9TDI000000D9o12AC,2021-09-01
a9TDI000000D93I2AS,2021-09-01
a9TDI000000D93U2AS,2021-09-01
a9TDI000000D9td2AC,2021-09-01
a9TDI000000D9tf2AC,2021-09-01
a9TDI000000DA0B2AW,2021-09-01
a9TDI000000D9tX2AS,2021-09-01
a9TDI000000D9uN2AS,2021-09-01
a9TDI000000DEW52AO,2021-09-01
a9TDI000000DDxU2AW,2021-09-01
a9TDI000000DDxa2AG,2021-09-01
a9TDI000000DESq2AO,2021-09-01
a9TDI000000DDLo2AO,2021-09-01
a9TDI000000DEU32AO,2021-09-01
a9TDI000000DDwT2AW,2021-09-01
a9TDI000000DELX2A4,2021-09-01
a9TDI000000DESf2AO,2021-09-01
a9TDI000000DETP2A4,2021-09-01
a9TDI000000DDMs2AO,2021-09-01
a9TDI000000DEMv2AO,2021-09-01
a9TDI000000DEMw2AO,2021-09-01
a9TDI000000DEOM2A4,2021-09-01
a9TDI000000DERM2A4,2021-09-01
a9TDI000000Cn3U2AS,2021-09-01
a9TDI000000D8CO2A0,2021-09-01
a9TDI000000D8CW2A0,2021-09-01
a9TDI000000D8Ka2AK,2021-09-01
a9TDI000000D8D72AK,2021-09-01
a9TDI000000D8BQ2A0,2021-09-01
a9TDI000000D8BR2A0,2021-09-01
a9TDI000000D8Cp2AK,2021-09-01
a9TDI000000D7nF2AS,2021-09-01
a9TDI000000D8Bc2AK,2021-09-01
a9TDI000000D8Bd2AK,2021-09-01
a9TDI000000D8D32AK,2021-09-01
a9TDI000000D8Nl2AK,2021-09-01
a9TDI000000D8892AC,2021-09-01
a9TDI000000D7uB2AS,2021-09-01
a9TDI000000D9By2AK,2021-09-01
a9TDI000000D8mi2AC,2021-09-01
a9TDI000000D8wz2AC,2021-09-01
a9TDI000000D8x32AC,2021-09-01
a9TDI000000D8xE2AS,2021-09-01
a9TDI000000D8BC2A0,2021-09-01
a9TDI000000D8Tn2AK,2021-09-01
a9TDI000000D8NF2A0,2021-09-01
a9TDI000000D87g2AC,2021-09-01
a9TDI000000D87j2AC,2021-09-01
a9TDI000000D8RS2A0,2021-09-01
a9TDI000000D8Tt2AK,2021-09-01
a9TDI000000D84B2AS,2021-09-01
a9TDI000000D87k2AC,2021-09-01
a9TDI000000D87q2AC,2021-09-01
a9TDI000000D87r2AC,2021-09-01
a9TDI000000D8lE2AS,2021-09-01
a9TDI000000D8lJ2AS,2021-09-01
a9TDI000000D84H2AS,2021-09-01
a9TDI000000D8lU2AS,2021-09-01
a9TDI000000D7zg2AC,2021-09-01
a9TDI000000D8m92AC,2021-09-01
a9TDI000000D8mC2AS,2021-09-01
a9TDI000000D8Ip2AK,2021-09-01
a9TDI000000D8fX2AS,2021-09-01
a9TDI000000D8N02AK,2021-09-01
a9TDI000000D94A2AS,2021-09-01
a9TDI000000D94C2AS,2021-09-01
a9TDI000000D9HI2A0,2021-09-01
a9TDI000000D94J2AS,2021-09-01
a9TDI000000D9Lj2AK,2021-09-01
a9TDI000000DA0q2AG,2021-09-01
a9TDI000000DA112AG,2021-09-01
a9TDI000000D8w92AC,2021-09-01
a9TDI000000D9QS2A0,2021-09-01
a9TDI000000D9QW2A0,2021-09-01
a9TDI000000D9GU2A0,2021-09-01
a9TDI000000D9Ga2AK,2021-09-01
a9TDI000000D9B02AK,2021-09-01
a9TDI000000D9B52AK,2021-09-01
a9TDI000000D9GA2A0,2021-09-01
a9TDI000000D95b2AC,2021-09-01
a9TDI000000D95v2AC,2021-09-01
a9TDI000000D9L12AK,2021-09-01
a9TDI000000D9Uf2AK,2021-09-01
a9TDI000000D9FY2A0,2021-09-01
a9TDI000000D8zp2AC,2021-09-01
a9TDI000000D8zw2AC,2021-09-01
a9TDI000000D9N92AK,2021-09-01
a9TDI000000D9EM2A0,2021-09-01
a9TDI000000D9Oo2AK,2021-09-01
a9TDI000000D9FD2A0,2021-09-01
a9TDI000000D9FL2A0,2021-09-01
a9TDI000000D97D2AS,2021-09-01
a9TDI000000D9Q72AK,2021-09-01
a9TDI000000D97N2AS,2021-09-01
a9TDI000000D9Pq2AK,2021-09-01
a9TDI000000D9Tr2AK,2021-09-01
a9TDI000000D9Tj2AK,2021-09-01
a9TDI000000D9Pf2AK,2021-09-01
a9TDI000000D9522AC,2021-09-01
a9TDI000000D9Hj2AK,2021-09-01
a9TDI000000D9Hp2AK,2021-09-01
a9TDI000000D9Hs2AK,2021-09-01
a9TDI000000DA2y2AG,2021-09-01
a9TDI000000DA2o2AG,2021-09-01
a9TDI000000D9AA2A0,2021-09-01
a9TDI000000D9Ys2AK,2021-09-01
a9TDI000000D98V2AS,2021-09-01
a9TDI000000D9R32AK,2021-09-01
a9TDI000000D9R82AK,2021-09-01
a9TDI000000D9fP2AS,2021-09-01
a9TDI000000D9fQ2AS,2021-09-01
a9TDI000000D9jj2AC,2021-09-01
a9TDI000000D9wV2AS,2021-09-01
a9TDI000000D9jY2AS,2021-09-01
a9TDI000000D9jZ2AS,2021-09-01
a9TDI000000D9hs2AC,2021-09-01
a9TDI000000D9zu2AC,2021-09-01
a9TDI000000D9zv2AC,2021-09-01
a9TDI000000D9hw2AC,2021-09-01
a9TDI000000D9s82AC,2021-09-01
a9TDI000000D9rM2AS,2021-09-01
a9TDI000000D9nI2AS,2021-09-01
a9TDI000000D9tb2AC,2021-09-01
a9TDI000000DA0F2AW,2021-09-01
a9TDI000000D9oY2AS,2021-09-01
a9TDI000000D9od2AC,2021-09-01
a9TDI000000D9oi2AC,2021-09-01
a9TDI000000D9tQ2AS,2021-09-01
